"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Hydroxy-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Keto-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|N-desalkyl-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Hydroxy-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Keto-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole|Concentration in container [µmol/l]","Organism|Lumen|Hydroxy-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Keto-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|N-desalkyl-Itraconazole|Fraction of oral drug mass absorbed into mucosa"
0,330,0.2421112,0.2710047,0.007643503,0.004655085,0.2556228,0.2823756,0.008324831,0.006024878,0,0.6722201,0,0
0,345,0.247172,0.2692397,0.007795944,0.004807509,0.2601773,0.279659,0.008460044,0.006185187,0,0.6936851,0,0
0,360,0.250585,0.2655127,0.007901364,0.004940294,0.2629945,0.2747798,0.008543753,0.006318216,0,0.7120604,0,0
0,375,0.2523638,0.2600213,0.007960083,0.005053398,0.2640956,0.2681421,0.008576652,0.006423921,0,0.7289148,0,0
0,390,0.252661,0.253401,0.007976819,0.005146836,0.2636841,0.2603896,0.00856531,0.006502918,0,0.7443566,0,0
0,405,0.2516881,0.2460372,0.007957744,0.005221723,0.26199,0.2519162,0.00851672,0.006557214,0,0.7584921,0,0
0,420,0.2496454,0.2381904,0.007908544,0.005279605,0.259223,0.2429939,0.00843708,0.006589224,0,0.7714204,0,0
0,435,0.2467099,0.2300591,0.007834203,0.00532202,0.2555669,0.2338302,0.008331796,0.006601286,0,0.7832342,0,0
0,450,0.2430369,0.221798,0.007739074,0.005350438,0.2511828,0.2245864,0.008205559,0.006595593,0,0.7940152,0,0
0,465,0.2387619,0.2135209,0.007626937,0.005366253,0.2462101,0.2153796,0.008062404,0.006574195,0,0.8038473,0,0
0,480,0.2339997,0.2053236,0.007500967,0.005370718,0.240768,0.2063116,0.007905755,0.006538924,0,0.8128253,0,0
0,495,0.2288576,0.1972873,0.007364126,0.005365076,0.2349681,0.1974647,0.007738812,0.006491584,0,0.8210243,0,0
0,510,0.2234316,0.1894721,0.007219044,0.005350533,0.2289095,0.1888998,0.007564387,0.006433903,0,0.8285133,0,0
0,525,0.2178073,0.1819234,0.007068055,0.005328254,0.2226807,0.1806614,0.007384973,0.006367529,0,0.8353558,0,0
0,540,0.2120598,0.174672,0.006913192,0.005299342,0.2163585,0.1727791,0.007202718,0.006294001,0,0.8416098,0,0
0,555,0.2062547,0.1677383,0.006756226,0.005264842,0.2100099,0.1652712,0.007019491,0.006214757,0,0.8473286,0,0
0,570,0.2004488,0.1611339,0.006598687,0.005225727,0.2036922,0.1581463,0.006836887,0.006131122,0,0.8525606,0,0
0,585,0.19469,0.1548625,0.006441869,0.0051829,0.1974537,0.1514056,0.006656242,0.006044299,0,0.8573501,0,0
0,600,0.1890189,0.1489232,0.006286864,0.005137174,0.1913343,0.145045,0.006478667,0.005955363,0,0.8617375,0,0
0,615,0.183469,0.1433104,0.006134584,0.00508929,0.185368,0.1390554,0.006305095,0.005865282,0,0.8657598,0,0
0,630,0.1780671,0.138015,0.005985783,0.005039927,0.1795796,0.1334247,0.006136266,0.005774921,0,0.8694505,0,0
0,645,0.172833,0.133026,0.005841007,0.004989644,0.1739884,0.1281385,0.005972695,0.005684967,0,0.8728369,0,0
0,660,0.1677816,0.1283282,0.005700676,0.004938925,0.1686075,0.1231782,0.005814767,0.005596012,0,0.8759436,0,0
0,675,0.1629218,0.1239056,0.005565061,0.004888178,0.1634443,0.1185251,0.005662708,0.005508534,0,0.8787953,0,0
0,690,0.1582586,0.1197429,0.005434332,0.004837738,0.1585025,0.1141611,0.00551664,0.005422908,0,0.8814151,0,0
0,705,0.1537941,0.1158248,0.005308575,0.004787878,0.1537824,0.1100684,0.005376601,0.005339427,0,0.8838236,0,0
0,720,0.1495273,0.1121363,0.005187801,0.004738812,0.1492818,0.1062296,0.005242547,0.005258305,0,0.8860396,0,0
0,735,0.1454552,0.1086628,0.005071966,0.004690708,0.1449961,0.1026278,0.005114383,0.005179696,0,0.8880804,0,0
